"species","ch"
"PET","000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"OLI","000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","0000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","0000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000A000000000000000A0000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000A0000000000000000000000000000000000A00000000000000000A00000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000B0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"GAMO","00000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000A00000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A000000000000000000000000000000000A0000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000A0000000000000000A0000000000000000A0000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000B00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000B00000000000000000000000000000000000000000000000000000000000000000A00000000000000"
"FUL","0000000000000000000000000000000000000000B00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","00000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PSI","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","00000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000000"
"CRA","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"CRA","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"CRA","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"MYI","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"CRA","000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"FOR","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000B00000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A00000000000000000A00000000000000000000000000000000000000000000000A0000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"PAL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A00000000000000000B0000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000B0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000"
"GAMO","000000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000A0"
"PSI","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000A0000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000A00000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"MELA","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PSI","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000A0"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000000"
"PAL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"PAR","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000A000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000A000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"PAL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000B0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000A00000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"OLI","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000A00"
"PAL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"PET","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","00000000000000000000000000000000000000000000000000A0000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","000000000000000000000000000000000000000000000000000B000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"PET","000000000000000000000000000000000000000000000000000A000000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A0000000000000000A0000000000A0000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
"FUL","0000000000000000000000000000000000000000000000000000A000000000000000000000000000A000000000000000000000000000000000000000A"
"PET","0000000000000000000000000000000000000000000000000000A0000000000000000A000000000000000000000000000000000000000000000000000"
"PET","0000000000000000000000000000000000000000000000000000A00000000000000000000000000000000000000000000000000000000000000000000"
